name,key,id,url,status,potkey,potid,poturl,dois,comments,units,atom_style,pair_style,artifacts,symbols,elements
2017--Smirnova-D-E--Zr-Nb--LAMMPS--ipr1,0aa503db-7ba0-429c-b0d6-e212438c124b,2017--Smirnova-D-E--Zr-Nb--LAMMPS--ipr1,https://potentials.nist.gov/pid/rest/local/potentials/2017--Smirnova-D-E--Zr-Nb--LAMMPS--ipr1,,c571702e-8d42-433b-8678-c48b1868178d,2017--Smirnova-D-E-Starikov-S-V--Zr-Nb,https://potentials.nist.gov/pid/rest/local/potentials/potential.2017--Smirnova-D-E-Starikov-S-V--Zr-Nb,['10.1016/j.commatsci.2016.12.016'],"Potential 2017--Smirnova-D-E--Zr-Nb--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2017--Smirnova-D-E-Starikov-S-V--Zr-Nb/2017--Smirnova-D-E--Zr-Nb--LAMMPS--ipr1.html
",metal,atomic,adp,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/2017--Smirnova-D-E-Starikov-S-V--Zr-Nb/1/Zr_Nb.adp.txt', 'label': None, 'filename': 'Zr_Nb.adp.txt'}]","['Zr', 'Nb']","['Zr', 'Nb']"
2017--Wang-P--TWIP--LAMMPS--ipr1,c6bbc01f-77ce-488e-8997-3a7b6e9c9f99,2017--Wang-P--TWIP--LAMMPS--ipr1,https://potentials.nist.gov/pid/rest/local/potentials/2017--Wang-P--TWIP--LAMMPS--ipr1,superseded,4a8890c8-1ff4-4346-bdd7-72250e853a56,2017--Wang-P-Xu-S-Liu-J-et-al--TWIP,https://potentials.nist.gov/pid/rest/local/potentials/potential.2017--Wang-P-Xu-S-Liu-J-et-al--TWIP,,,metal,atomic,eam/fs,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/2017--Wang-P-Xu-S-Liu-J-et-al--TWIP/1/Fe.eam.fs', 'label': None, 'filename': 'Fe.eam.fs'}]",['Fe'],['Fe']
2017--Wang-P--TWIP--LAMMPS--ipr2,04b89a63-a16a-4e89-89e7-dee386bf0a5b,2017--Wang-P--TWIP--LAMMPS--ipr2,https://potentials.nist.gov/pid/rest/local/potentials/2017--Wang-P--TWIP--LAMMPS--ipr2,,4a8890c8-1ff4-4346-bdd7-72250e853a56,2017--Wang-P-Xu-S-Liu-J-et-al--TWIP,https://potentials.nist.gov/pid/rest/local/potentials/potential.2017--Wang-P-Xu-S-Liu-J-et-al--TWIP,['10.1016/j.jmps.2016.09.008'],"Potential 2017--Wang-P--TWIP--LAMMPS--ipr2 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2017--Wang-P-Xu-S-Liu-J-et-al--TWIP/2017--Wang-P--TWIP--LAMMPS--ipr2.html
",metal,atomic,eam/fs,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/2017--Wang-P-Xu-S-Liu-J-et-al--TWIP/2/TWIP.eam.fs', 'label': None, 'filename': 'TWIP.eam.fs'}]",['meta_TWIP'],[None]
2017--Wu-C--Ni-Cr--LAMMPS--ipr1,eee195be-4fb1-4673-a2a9-c8c8060c555a,2017--Wu-C--Ni-Cr--LAMMPS--ipr1,https://potentials.nist.gov/pid/rest/local/potentials/2017--Wu-C--Ni-Cr--LAMMPS--ipr1,,9aca9e91-3024-487c-afb5-032816e5033b,2017--Wu-C-Lee-B-J-Su-X--Ni-Cr,https://potentials.nist.gov/pid/rest/local/potentials/potential.2017--Wu-C-Lee-B-J-Su-X--Ni-Cr,['10.1016/j.calphad.2017.03.007'],"Potential 2017--Wu-C--Ni-Cr--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2017--Wu-C-Lee-B-J-Su-X--Ni-Cr/2017--Wu-C--Ni-Cr--LAMMPS--ipr1.html
",metal,atomic,meam,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/2017--Wu-C-Lee-B-J-Su-X--Ni-Cr/1/library.meam', 'label': None, 'filename': 'library.meam'}, {'url': 'https://www.ctcms.nist.gov/potentials/Download/2017--Wu-C-Lee-B-J-Su-X--Ni-Cr/1/NiCr.meam', 'label': None, 'filename': 'NiCr.meam'}]","['Ni', 'Cr']","['Ni', 'Cr']"
2017--Wu-C--Ni-Cr-Fe--LAMMPS--ipr1,4126a49f-5d28-498d-8b4b-db4ef8587d2d,2017--Wu-C--Ni-Cr-Fe--LAMMPS--ipr1,https://potentials.nist.gov/pid/rest/local/potentials/2017--Wu-C--Ni-Cr-Fe--LAMMPS--ipr1,,db590663-5761-47a8-9788-e3659e8d037e,2017--Wu-C-Lee-B-J-Su-X--Ni-Cr-Fe,https://potentials.nist.gov/pid/rest/local/potentials/potential.2017--Wu-C-Lee-B-J-Su-X--Ni-Cr-Fe,['10.1016/j.calphad.2017.03.007'],"Potential 2017--Wu-C--Ni-Cr-Fe--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2017--Wu-C-Lee-B-J-Su-X--Ni-Cr-Fe/2017--Wu-C--Ni-Cr-Fe--LAMMPS--ipr1.html
",metal,atomic,meam,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/2017--Wu-C-Lee-B-J-Su-X--Ni-Cr-Fe/1/library.meam', 'label': None, 'filename': 'library.meam'}, {'url': 'https://www.ctcms.nist.gov/potentials/Download/2017--Wu-C-Lee-B-J-Su-X--Ni-Cr-Fe/1/NiCrFe.meam', 'label': None, 'filename': 'NiCrFe.meam'}]","['Ni', 'Cr', 'Fe']","['Ni', 'Cr', 'Fe']"
2017--Wu-C--Ni-Fe--LAMMPS--ipr1,ad8ae343-5bcc-48a7-ba44-47b19e7df108,2017--Wu-C--Ni-Fe--LAMMPS--ipr1,https://potentials.nist.gov/pid/rest/local/potentials/2017--Wu-C--Ni-Fe--LAMMPS--ipr1,,45d1666b-6050-4d88-b9d0-12340efba84f,2017--Wu-C-Lee-B-J-Su-X--Ni-Fe,https://potentials.nist.gov/pid/rest/local/potentials/potential.2017--Wu-C-Lee-B-J-Su-X--Ni-Fe,['10.1016/j.calphad.2017.03.007'],"Potential 2017--Wu-C--Ni-Fe--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2017--Wu-C-Lee-B-J-Su-X--Ni-Fe/2017--Wu-C--Ni-Fe--LAMMPS--ipr1.html
",metal,atomic,meam,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/2017--Wu-C-Lee-B-J-Su-X--Ni-Fe/1/library.meam', 'label': None, 'filename': 'library.meam'}, {'url': 'https://www.ctcms.nist.gov/potentials/Download/2017--Wu-C-Lee-B-J-Su-X--Ni-Fe/1/NiFe.meam', 'label': None, 'filename': 'NiFe.meam'}]","['Ni', 'Fe']","['Ni', 'Fe']"
2017--Zhou-X-W--In-Ga-N--LAMMPS--ipr1,f4fb9bd7-3199-4861-9a05-6f2e9013b63e,2017--Zhou-X-W--In-Ga-N--LAMMPS--ipr1,https://potentials.nist.gov/pid/rest/local/potentials/2017--Zhou-X-W--In-Ga-N--LAMMPS--ipr1,,f4c3e281-bafc-4d23-9571-a796d8b1053f,2017--Zhou-X-W-Jones-R-E-Chu-K--In-Ga-N,https://potentials.nist.gov/pid/rest/local/potentials/potential.2017--Zhou-X-W-Jones-R-E-Chu-K--In-Ga-N,['10.1063/1.5001339'],"Potential 2017--Zhou-X-W--In-Ga-N--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2017--Zhou-X-W-Jones-R-E-Chu-K--In-Ga-N/2017--Zhou-X-W--In-Ga-N--LAMMPS--ipr1.html
",metal,atomic,polymorphic,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/2017--Zhou-X-W-Jones-R-E-Chu-K--In-Ga-N/1/InGaN.psw', 'label': None, 'filename': 'InGaN.psw'}]","['In', 'Ga', 'N']","['In', 'Ga', 'N']"
2018--Byggmastar-J--Be-O--LAMMPS--ipr1,9c6b46e1-e953-4cb9-a469-07383eff613e,2018--Byggmastar-J--Be-O--LAMMPS--ipr1,https://potentials.nist.gov/pid/rest/local/potentials/2018--Byggmastar-J--Be-O--LAMMPS--ipr1,,46322ac0-7204-44ca-91c1-88c5b6bc657c,2018--Byggmastar-J-Hodille-E-A-Ferro-Y-Nordlund-K--Be-O,https://potentials.nist.gov/pid/rest/local/potentials/potential.2018--Byggmastar-J-Hodille-E-A-Ferro-Y-Nordlund-K--Be-O,['10.1088/1361-648x/aaafb3'],"Potential 2018--Byggmastar-J--Be-O--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2018--Byggmastar-J-Hodille-E-A-Ferro-Y-Nordlund-K--Be-O/2018--Byggmastar-J--Be-O--LAMMPS--ipr1.html
",metal,atomic,tersoff/zbl,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/2018--Byggmastar-J-Hodille-E-A-Ferro-Y-Nordlund-K--Be-O/1/Be-O.tersoff.zbl', 'label': None, 'filename': 'Be-O.tersoff.zbl'}]","['Be', 'O']","['Be', 'O']"
2018--Chen-Y--W-Re--LAMMPS--ipr1,930e78ba-a8ba-443f-b307-7c12283dddec,2018--Chen-Y--W-Re--LAMMPS--ipr1,https://potentials.nist.gov/pid/rest/local/potentials/2018--Chen-Y--W-Re--LAMMPS--ipr1,,59b9543c-7b14-4ca8-9e1f-8be18d381d7d,2018--Chen-Y-Li-Y-H-Gao-N-et-al--W-Re,https://potentials.nist.gov/pid/rest/local/potentials/potential.2018--Chen-Y-Li-Y-H-Gao-N-et-al--W-Re,,"Potential 2018--Chen-Y--W-Re--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2018--Chen-Y-Li-Y-H-Gao-N-et-al--W-Re/2018--Chen-Y--W-Re--LAMMPS--ipr1.html
",metal,atomic,eam/fs,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/2018--Chen-Y-Li-Y-H-Gao-N-et-al--W-Re/1/WRe_YC1.eam.fs', 'label': None, 'filename': 'WRe_YC1.eam.fs'}]","['W', 'Re']","['W', 'Re']"
2018--Choi-W-M--Co-Ni-Cr-Fe-Mn--LAMMPS--ipr1,35bf7953-3cf3-48fb-8d12-78e47c5ae705,2018--Choi-W-M--Co-Ni-Cr-Fe-Mn--LAMMPS--ipr1,https://potentials.nist.gov/pid/rest/local/potentials/2018--Choi-W-M--Co-Ni-Cr-Fe-Mn--LAMMPS--ipr1,,c0d65a51-bcd2-44b8-9053-89f93790fe06,2018--Choi-W-M-Jo-Y-H-Sohn-S-S-et-al--Co-Ni-Cr-Fe-Mn,https://potentials.nist.gov/pid/rest/local/potentials/potential.2018--Choi-W-M-Jo-Y-H-Sohn-S-S-et-al--Co-Ni-Cr-Fe-Mn,['10.1038/s41524-017-0060-9'],"Potential 2018--Choi-W-M--Co-Ni-Cr-Fe-Mn--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2018--Choi-W-M-Jo-Y-H-Sohn-S-S-et-al--Co-Ni-Cr-Fe-Mn/2018--Choi-W-M--Co-Ni-Cr-Fe-Mn--LAMMPS--ipr1.html
",metal,atomic,meam,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/2018--Choi-W-M-Jo-Y-H-Sohn-S-S-et-al--Co-Ni-Cr-Fe-Mn/1/CoNiCrFeMn.meam', 'label': None, 'filename': 'CoNiCrFeMn.meam'}, {'url': 'https://www.ctcms.nist.gov/potentials/Download/2018--Choi-W-M-Jo-Y-H-Sohn-S-S-et-al--Co-Ni-Cr-Fe-Mn/1/library.meam', 'label': None, 'filename': 'library.meam'}]","['Co', 'Ni', 'Cr', 'Fe', 'Mn']","['Co', 'Ni', 'Cr', 'Fe', 'Mn']"
2018--Dickel-D-E--Mg-Al-Zn--LAMMPS--ipr1,62a85d17-508a-406f-aedb-710902e55dd4,2018--Dickel-D-E--Mg-Al-Zn--LAMMPS--ipr1,https://potentials.nist.gov/pid/rest/local/potentials/2018--Dickel-D-E--Mg-Al-Zn--LAMMPS--ipr1,,826e0c49-18e9-4e72-a526-aae0ff30d20d,2018--Dickel-D-E-Baskes-M-I-Aslam-I-Barrett-C-D--Mg-Al-Zn,https://potentials.nist.gov/pid/rest/local/potentials/potential.2018--Dickel-D-E-Baskes-M-I-Aslam-I-Barrett-C-D--Mg-Al-Zn,['10.1088/1361-651x/aabaad'],"Potential 2018--Dickel-D-E--Mg-Al-Zn--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2018--Dickel-D-E-Baskes-M-I-Aslam-I-Barrett-C-D--Mg-Al-Zn/2018--Dickel-D-E--Mg-Al-Zn--LAMMPS--ipr1.html
",metal,atomic,meam,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/2018--Dickel-D-E-Baskes-M-I-Aslam-I-Barrett-C-D--Mg-Al-Zn/1/MgAlZn.library.meam', 'label': None, 'filename': 'MgAlZn.library.meam'}, {'url': 'https://www.ctcms.nist.gov/potentials/Download/2018--Dickel-D-E-Baskes-M-I-Aslam-I-Barrett-C-D--Mg-Al-Zn/1/MgAlZn.parameter.meam', 'label': None, 'filename': 'MgAlZn.parameter.meam'}]","['Mg', 'Al', 'Zn']","['Mg', 'Al', 'Zn']"
2018--Etesami-S-A--Cu--LAMMPS--ipr1,52faed47-018b-4f62-aea6-16522367bcd5,2018--Etesami-S-A--Cu--LAMMPS--ipr1,https://potentials.nist.gov/pid/rest/local/potentials/2018--Etesami-S-A--Cu--LAMMPS--ipr1,,080d6165-e0be-45b5-8228-4eac51e7b78d,2018--Etesami-S-A-Asadi-E--Cu,https://potentials.nist.gov/pid/rest/local/potentials/potential.2018--Etesami-S-A-Asadi-E--Cu,['10.1016/j.jpcs.2017.09.001'],"Potential 2018--Etesami-S-A--Cu--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2018--Etesami-S-A-Asadi-E--Cu/2018--Etesami-S-A--Cu--LAMMPS--ipr1.html
",metal,atomic,meam,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/2018--Etesami-S-A-Asadi-E--Cu/1/Cu.meam', 'label': None, 'filename': 'Cu.meam'}, {'url': 'https://www.ctcms.nist.gov/potentials/Download/2018--Etesami-S-A-Asadi-E--Cu/1/library.Cu.meam', 'label': None, 'filename': 'library.Cu.meam'}]",['Cu'],['Cu']
2018--Etesami-S-A--Fe--LAMMPS--ipr1,5796a72b-bcf4-4dd4-a0f3-ee5f462b7f7c,2018--Etesami-S-A--Fe--LAMMPS--ipr1,https://potentials.nist.gov/pid/rest/local/potentials/2018--Etesami-S-A--Fe--LAMMPS--ipr1,,6c0f6df2-88e4-451b-833e-b9a0d3ccdc34,2018--Etesami-S-A-Asadi-E--Fe,https://potentials.nist.gov/pid/rest/local/potentials/potential.2018--Etesami-S-A-Asadi-E--Fe,['10.1016/j.jpcs.2017.09.001'],"Potential 2018--Etesami-S-A--Fe--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2018--Etesami-S-A-Asadi-E--Fe/2018--Etesami-S-A--Fe--LAMMPS--ipr1.html
",metal,atomic,meam,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/2018--Etesami-S-A-Asadi-E--Fe/1/Fe.meam', 'label': None, 'filename': 'Fe.meam'}, {'url': 'https://www.ctcms.nist.gov/potentials/Download/2018--Etesami-S-A-Asadi-E--Fe/1/library.Fe.meam', 'label': None, 'filename': 'library.Fe.meam'}]",['Fe'],['Fe']
2018--Etesami-S-A--Ni--LAMMPS--ipr1,068259bd-61b9-4efb-8833-63756a294046,2018--Etesami-S-A--Ni--LAMMPS--ipr1,https://potentials.nist.gov/pid/rest/local/potentials/2018--Etesami-S-A--Ni--LAMMPS--ipr1,,f69c42dc-75b2-4a1b-abf0-bab1a0e9c778,2018--Etesami-S-A-Asadi-E--Ni,https://potentials.nist.gov/pid/rest/local/potentials/potential.2018--Etesami-S-A-Asadi-E--Ni,['10.1016/j.jpcs.2017.09.001'],"Potential 2018--Etesami-S-A--Ni--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2018--Etesami-S-A-Asadi-E--Ni/2018--Etesami-S-A--Ni--LAMMPS--ipr1.html
",metal,atomic,meam,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/2018--Etesami-S-A-Asadi-E--Ni/1/Ni.meam', 'label': None, 'filename': 'Ni.meam'}, {'url': 'https://www.ctcms.nist.gov/potentials/Download/2018--Etesami-S-A-Asadi-E--Ni/1/library.Ni.meam', 'label': None, 'filename': 'library.Ni.meam'}]",['Ni'],['Ni']
2018--Etesami-S-A--Pb-Sn--LAMMPS--ipr1,912cd0e2-8060-4859-a1fd-be62f67d7a80,2018--Etesami-S-A--Pb-Sn--LAMMPS--ipr1,https://potentials.nist.gov/pid/rest/local/potentials/2018--Etesami-S-A--Pb-Sn--LAMMPS--ipr1,,7fda11d2-b6e8-4ffa-9083-fdb702cc5fab,2018--Etesami-S-A-Baskes-M-I-Laradji-M-Asadi-E--Pb-Sn,https://potentials.nist.gov/pid/rest/local/potentials/potential.2018--Etesami-S-A-Baskes-M-I-Laradji-M-Asadi-E--Pb-Sn,['10.1016/j.actamat.2018.09.036'],"Potential 2018--Etesami-S-A--Pb-Sn--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2018--Etesami-S-A-Baskes-M-I-Laradji-M-Asadi-E--Pb-Sn/2018--Etesami-S-A--Pb-Sn--LAMMPS--ipr1.html
",metal,atomic,meam,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/2018--Etesami-S-A-Baskes-M-I-Laradji-M-Asadi-E--Pb-Sn/1/library.PbSn.Memphis.meam', 'label': None, 'filename': 'library.PbSn.Memphis.meam'}, {'url': 'https://www.ctcms.nist.gov/potentials/Download/2018--Etesami-S-A-Baskes-M-I-Laradji-M-Asadi-E--Pb-Sn/1/PbSn.Memphis.meam', 'label': None, 'filename': 'PbSn.Memphis.meam'}]","['Pb', 'Sn']","['Pb', 'Sn']"
2018--Farkas-D--Fe-Ni-Cr-Co-Cu--LAMMPS--ipr1,a1ead210-13f2-4c1e-8c02-4293e8ad0f97,2018--Farkas-D--Fe-Ni-Cr-Co-Cu--LAMMPS--ipr1,https://potentials.nist.gov/pid/rest/local/potentials/2018--Farkas-D--Fe-Ni-Cr-Co-Cu--LAMMPS--ipr1,superseded,78392771-83e9-491c-bf4c-39175befd072,2018--Farkas-D-Caro-A--Fe-Ni-Cr-Co-Cu,https://potentials.nist.gov/pid/rest/local/potentials/potential.2018--Farkas-D-Caro-A--Fe-Ni-Cr-Co-Cu,,,metal,atomic,eam/alloy,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/2018--Farkas-D-Caro-A--Fe-Ni-Cr-Co-Cu/1/FeNiCrCoCu-heamix.eam.alloy', 'label': None, 'filename': 'FeNiCrCoCu-heamix.eam.alloy'}]","['Fe', 'Ni', 'Cr', 'Co', 'Cu']","['Fe', 'Ni', 'Cr', 'Co', 'Cu']"
2018--Farkas-D--Fe-Ni-Cr-Co-Cu--LAMMPS--ipr2,ffc7b5b2-8c0a-4c80-a576-6345050944b5,2018--Farkas-D--Fe-Ni-Cr-Co-Cu--LAMMPS--ipr2,https://potentials.nist.gov/pid/rest/local/potentials/2018--Farkas-D--Fe-Ni-Cr-Co-Cu--LAMMPS--ipr2,,78392771-83e9-491c-bf4c-39175befd072,2018--Farkas-D-Caro-A--Fe-Ni-Cr-Co-Cu,https://potentials.nist.gov/pid/rest/local/potentials/potential.2018--Farkas-D-Caro-A--Fe-Ni-Cr-Co-Cu,['10.1557/jmr.2018.245'],"Potential 2018--Farkas-D--Fe-Ni-Cr-Co-Cu--LAMMPS--ipr2 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2018--Farkas-D-Caro-A--Fe-Ni-Cr-Co-Cu/2018--Farkas-D--Fe-Ni-Cr-Co-Cu--LAMMPS--ipr2.html
",metal,atomic,eam/alloy,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/2018--Farkas-D-Caro-A--Fe-Ni-Cr-Co-Cu/2/FeNiCrCoCu-heafixed.setfl', 'label': None, 'filename': 'FeNiCrCoCu-heafixed.setfl'}]","['Fe', 'Ni', 'Cr', 'Co', 'Cu']","['Fe', 'Ni', 'Cr', 'Co', 'Cu']"
2018--Howells-C-A--Cr--LAMMPS--ipr1,16c5d68c-bf58-41e2-bd1e-22ab7c7436e1,2018--Howells-C-A--Cr--LAMMPS--ipr1,https://potentials.nist.gov/pid/rest/local/potentials/2018--Howells-C-A--Cr--LAMMPS--ipr1,,c6620af7-cfe4-4086-b9cf-8198d56e1d30,2018--Howells-C-A-Mishin-Y--Cr,https://potentials.nist.gov/pid/rest/local/potentials/potential.2018--Howells-C-A-Mishin-Y--Cr,['10.1088/1361-651x/aae400'],"Potential 2018--Howells-C-A--Cr--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2018--Howells-C-A-Mishin-Y--Cr/2018--Howells-C-A--Cr--LAMMPS--ipr1.html
",metal,atomic,adp,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/2018--Howells-C-A-Mishin-Y--Cr/1/Cr.adp.txt', 'label': None, 'filename': 'Cr.adp.txt'}]",['Cr'],['Cr']
2018--Howells-C-A--Cr-Ni--LAMMPS--ipr1,0da50c21-0b24-4ed0-be9b-eb9f508217b1,2018--Howells-C-A--Cr-Ni--LAMMPS--ipr1,https://potentials.nist.gov/pid/rest/local/potentials/2018--Howells-C-A--Cr-Ni--LAMMPS--ipr1,,ee6e7c54-fd7d-4459-96ca-5898e93053c6,2018--Howells-C-A-Mishin-Y--Cr-Ni,https://potentials.nist.gov/pid/rest/local/potentials/potential.2018--Howells-C-A-Mishin-Y--Cr-Ni,['10.1088/1361-651x/aae400'],"Potential 2018--Howells-C-A--Cr-Ni--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2018--Howells-C-A-Mishin-Y--Cr-Ni/2018--Howells-C-A--Cr-Ni--LAMMPS--ipr1.html
",metal,atomic,adp,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/2018--Howells-C-A-Mishin-Y--Cr-Ni/1/CrNi.adp.txt', 'label': None, 'filename': 'CrNi.adp.txt'}]","['Cr', 'Ni']","['Cr', 'Ni']"
2018--Jang-H-S--Mg-Nd--LAMMPS--ipr1,0ecaee7f-c767-4009-8810-a109b8cd02c6,2018--Jang-H-S--Mg-Nd--LAMMPS--ipr1,https://potentials.nist.gov/pid/rest/local/potentials/2018--Jang-H-S--Mg-Nd--LAMMPS--ipr1,,ef94cc00-aa61-4b6c-b68f-87312b6e6bc0,2017--Kim-K-H-Lee-B-J--Mg-Nd,https://potentials.nist.gov/pid/rest/local/potentials/potential.2017--Kim-K-H-Lee-B-J--Mg-Nd,['10.1016/j.calphad.2017.03.003'],"Potential 2018--Jang-H-S--Mg-Nd--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2017--Kim-K-H-Lee-B-J--Mg-Nd/2018--Jang-H-S--Mg-Nd--LAMMPS--ipr1.html
",metal,atomic,meam,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/2018--Jang-H-S-Kim-K-M-Lee-B-J--Mg-Nd/1/MgNd.meam', 'label': None, 'filename': 'MgNd.meam'}, {'url': 'https://www.ctcms.nist.gov/potentials/Download/2018--Jang-H-S-Kim-K-M-Lee-B-J--Mg-Nd/1/library.meam', 'label': None, 'filename': 'library.meam'}]","['Mg', 'Nd']","['Mg', 'Nd']"
2018--Jang-H-S--Mg-Pb--LAMMPS--ipr1,e61b2089-4a6e-4d54-a3b9-d7feedccecbb,2018--Jang-H-S--Mg-Pb--LAMMPS--ipr1,https://potentials.nist.gov/pid/rest/local/potentials/2018--Jang-H-S--Mg-Pb--LAMMPS--ipr1,,5d9a561f-ea6a-461a-9ed6-8f7c4ac3a1da,2017--Kim-K-H-Lee-B-J--Mg-Pb,https://potentials.nist.gov/pid/rest/local/potentials/potential.2017--Kim-K-H-Lee-B-J--Mg-Pb,['10.1016/j.calphad.2017.03.003'],"Potential 2018--Jang-H-S--Mg-Pb--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2017--Kim-K-H-Lee-B-J--Mg-Pb/2018--Jang-H-S--Mg-Pb--LAMMPS--ipr1.html
",metal,atomic,meam,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/2018--Jang-H-S-Kim-K-M-Lee-B-J--Mg-Pb/1/MgPb.meam', 'label': None, 'filename': 'MgPb.meam'}, {'url': 'https://www.ctcms.nist.gov/potentials/Download/2018--Jang-H-S-Kim-K-M-Lee-B-J--Mg-Pb/1/library.meam', 'label': None, 'filename': 'library.meam'}]","['Mg', 'Pb']","['Mg', 'Pb']"
